sentence,sentiment,confidence,type
News Corp. 's MySpace.com Web site will display submissions for the expanded Broadband Emmy Awards as part of an effort to identify aspiring video artists .,0,75,train
"A In August 2007 , Latvijas Finieris ordered all production lines for a new green veneer mill to be built in Ukmerge , central Lithuania .",0,75,train
The dividend will come on top of the 0.45 eur on A shares and 0.43 on K shares it has already paid on last year 's accounts .,0,75,train
The tower 's engineers have created an 18 degree westward lean - four times the inclination on the Leaning Tower of Pisa - using diagrid structures that are aligned geometrically using Tekla Structures BIM ( Building Information Modeling ) software .,0,75,train
The transaction will take place without payment of merger consideration .,0,75,train
The Kyroskoski investment is to be completed in late 2011 and the +ä+ñnekoski investment in the spring of 2012 .,0,75,train
Each option right entitles the holder to subscribe for one new share at a subscription price of EUR0 .045 during the subscription period which ends on 31 December 2013 .,0,75,train
This solution is an extension to the existing online mediation solution delivered earlier by Comptel and IBM .,0,75,train
The total value of the deal is USD 29mn .,0,75,train
"Aspocomp said it will spin off its Chinese and Indian units , and some equipment from its Salo plant in Finland , into a newly-formed unit , most of which it will then sell on to Hong Kong-listed Meadville .",0,75,train
"Nokia will continue to invest in future development of Qt , and Digia will be responsible for commercial licensing and services business .",0,75,train
Central Europe is an important market area for Honka .,0,75,train
The restructuring measures will not affect the production of packaging printing material .,0,75,train
"Ahlstrom , headquartered in Helsinki , Finland , is a global company involved in the development , manufacture and marketing of high performance fibre-based materials .",0,75,train
"The Finnish business delegation includes representatives from over 20 companies that include Nokia Corp , Finnfund , Outokumpu Oyj , OKO Bank , Alteams Oy and Cargotec Corp. .",0,75,train
"`` We will now , after the relevant authority approvals , make a mandatory bid as required by the Finnish Securities Markets Act .",0,75,train
"`` Because we 're a pension insurance company , we 're required to diversify and not put too much in one asset class .",0,75,train
The changes in readership were not significant .,0,75,train
"Metso is a global supplier of sustainable technology and services for mining , construction , power generation , automation , recycling and the pulp and paper industries .",0,75,train
He is resting comfortably and is looking forward to getting back to work . '',0,75,train
"The Finnish company is building a 800,000 mt-year biodiesel plant in Singapore .",0,75,train
"www.countryelements.co.uk Designed by Patricia Burt , this is just one of a selection of distinctive hooked rugs created with recycled materials and dyed natural dyes .",0,75,train
"Finnish newspaper publisher Sanoma , of media group SanomaWSOY , is merging its free sheets Uutislehti 100 and Metro as of mid-September 2008 to form a new free sheet to be named Metro .",0,75,train
The plant would use palm oil certified by the Roundtable on Sustainable Palm Oil ( RSPO ) .,0,75,train
All rights reserved .,0,75,train
The personnel s expertise and high level of technology play a major role in Exel Composites operations .,0,75,train
"It started with software that was capable of retrieving the data typed into the computer keyboard ( `` keyloggers '' ) , and then more complex mechanisms arrived on the scene , such as phishing and pharming .",0,75,train
It is planned to set up the A class business center in the two top storeys of the complex .,0,75,train
`` The new unit is a major investment in the Finnish media scene .,0,75,train
"---------------------------------------------------------------------- -------------- Munich , 14 January 2008 : BAVARIA Industriekapital AG closed the acquisition of Elcoteq Communications Technology GmbH in Offenburg , Germany , with the approval of the",0,75,train
Price talk is in the Euribor plus 2 bps area and the sole lead is Citigroup .,0,75,train
"Previously , it projected the figure to be slightly lower than in 2009 .",0,75,train
"As a result , it has started negotiations with the banks on provisional amendments concerning the covenants and other credit terms .",0,75,train
"The Vuokatti unit will be developed to focus especially on the manufacture of prototypes , the ramp-up of new products and the demanding testing and after-sales services .",0,75,train
Finnish component supplier Componenta Corporation OMX Helsinki : CTH1V said on Monday 16 June that it is changing its pricing cycle due to the increase of raw material prices .,0,75,train
"Moreover , Konecranes and Kito intend to transfer the hoist distribution business of Konecranes ' Japanese joint venture MHS Konecranes to Kito .",0,75,train
"In 2009 , KONE had annual net sales of EUR 4.7 billion and approximately 34,000 employees .",0,75,train
Net sales of the Lehdentekijat unit was approximately EUR 14 million in 2007 and it had 70 employees .,0,75,train
"As a result of the transaction , Sanoma Budapest has acquired a stake in the online store Egeszsegbolt .",0,75,train
Aspokem posted an operating profit of 2.7 mln euro ( $ 3.5 mln ) and net sales of 89.1 mln euro ( $ 116.8 mln ) in 2006 .,0,75,train
"The parties have also agreed that L+ñnnen Tehtaat has the right to sell the remaining shares in Suomen Rehu to Hankkija-Maatalous 15 months after the purchase of the majority holding , at the earliest .",0,75,train
The negotiations concern 246 salaried and senior salaried employees and are scheduled to be completed in six weeks .,0,75,train
"In January-September 2007 , operating profit totaled EUR 20.5 mn .",0,75,train
"Blyk is launching first in the UK market in mid-2007 , with other markets to follow .",0,75,train
"Latin America currently accounts for approximately 40 % of sales at Finnish BSS-OSS and VAS supplier for telecoms operators Tecnotree , company president and CEO Eero Mertano told BNamericas .",0,75,train
RusHydro has an agreement to transfer its stakes in OESK and the five ERCs into the trust management of Inter RAO .,0,75,train
"The Russian gas giant invested another 46 million litas in the company in late 2004 and now owns 99.5 percent of its stock capital , which amounts to 86.936 million litas .",0,75,train
"Seppala transferred the sale to a greater extent than last year to February , and this is reflected on the January sales figures .",0,75,train
"The buyer is real estate owner Propertos Oy , but the companies have agreed not to disclose financial details of the deal .",0,75,train
As a consequence the Works Council had withdrawn its petition to suspend the reorganisation .,0,75,train
"A total of 131000 Talvivaara Mining Company Plc 's new shares were subscribed for during the period between May 1 , 2010 and June 30 , 2010 under the company 's stock option rights 2007A .",0,75,train
Neither of the companies use genetically engineered soy at the moment .,0,75,train
To be number one means creating added value for stakeholders in everything we do .,0,75,train
Donations to universities The Annual General Meeting authorized the Board of Directors to donate max .,0,75,train
"`` My wife is looking forward to getting a paycheck again , '' he quipped recently as a six-knot current swirled around his anchored and heavily sponsored jet sled .",0,75,train
"Elite Residence Tower , a new development by Tameer , is located at the heart of Dubai Marina .",0,75,train
And Ogden reportedly will shell out $ 4.2 million .,0,75,train
"Of this , EUR 38.8 mn was net interest income .",0,75,train
"According shipping company Viking Line , the EU decision will have a significant financial impact .",0,75,train
"The Russian government will contribute 20 % of the necessary funds , he said .",0,75,train
Sanoma Corporation wants a new and better frequency for the Helsinki metropolitan area .,0,75,train
"Glaston , headquartered in Tampere , Finland , is a growing and international glass technology company .",0,75,train
"Jukka Hienonen , the current Finnair CEO , will step down at the end of January 2010 .",0,75,train
LONDON AFX - Fortum said it has agreed to sell its industrial maintenance service operations to funds managed by CapMan for an undisclosed sum .,0,75,train
"In a note to clients published , the Dutch broker described the company 's third quarter results as ` soft ' , although it also noted that Elcoteq retained its guidance , dealers said .",0,75,train
"Rautakesko 's business operations in Norway and Russia , acquired in July 2005 , are included in the figures of the comparable period , impacting sales growth starting from August .",0,75,train
"A few months ago , Teva vice chairman Phillip Frost and Marathon Venture Capital Fund TASE : MARA sold Protalix shares .",0,75,train
"Thanks to its extensive industry and operations experience , Cybercom offers strategic and technological expertise to these markets : telecom , industry , media , public sector , retail , and banking and financial services .",0,75,train
Pharmaceutical market in Netherlands Global Research & Data Services published recently a market analysis about the pharmaceutical markets in Netherlands .,0,75,train
"We look forward to take part in the future development of the company , '' says Tomas Billing , President of Nordstjernan .",0,75,train
"Finnish electronics contract maker Incap Oyj said on January 3 , 2008 it sold its manufacturing facilities in Helsinki to local real estate company Sponda Oyj for 5.3 mln euro ( $ 7.8 mln ) .",0,75,train
The name of the buyer was not disclosed .,0,75,train
"A maximum of 20 employees , who work in Karttakeskus and are responsible for producing Geographic Information Services , will be affected , the company added .",0,75,train
"`` We have a group of 120 volunteers made up of Digicel employees who will manage the distribution ... Over the next week , they will distribute the 19,000 tents to more than 150 organizations , '' Digicel Haiti CEO Maarten Boute said .",0,75,train
Atria will also buy the shares of Kauhajoen Teurastamokiinteistot Oy (Kauhajoki slaughterhouse property)from Itikka Co-operative .,0,75,train
"Based on the design of previous handsets , the Nokia E72 and Nokia E63 this Symbian-based model is promised to offer direct access to over 90 per cent of the world s corporate email through Mail for Exchange and IBM Lotus Notes Traveler .",0,75,train
"The port operator , however , favors retaining the port fees in 2010 , citing the owner , the governemtn of Estonia , commiting the port to pay EEK 400mn ( EUR 25.56 mn USD 36.44 mn ) in dividends to the state in 2009 and another EEK 300mn in 2010 .",0,75,train
`` I 'm not sure what 's happening .,0,75,train
Electricity consumption grows with higher frequencies .,0,75,train
"Amer Sports divests an industrial site in Rumilly , France -  This announcement is distributed by Thomson Reuters on behalf of Thomson Reuters clients .",0,75,train
"The most important export markets are Norway , Germany , Russia and France .",0,75,train
"The Bank of Tokyo-Mitsubishi UFJ , Ltd acted as agent for the loan .",0,75,train
The GyPSii mobile social networking application is available in China with both Chinese and English language support .,0,75,train
Scanfil holdings include 100 % of contract electronics manufacturer Scanfil EMS Group .,0,75,train
"In the financial statement for the first quarter of 2010 , Tikkurila is reported under discontinued operations .",0,75,train
The availability of the Internet services is highlighted in the service offer of Kesko 's K-Group stores .,0,75,train
One of the largest projects of the magazine division of SanomaWSOY - Sanoma Magazines International in 2006 became launch of the Russian magazine Gloriya .,0,75,train
"In addition to the presentations held by President & CEO Kai Telanne and CFO Tuomas Itkonen , participants will have an opportunity to discuss with other members of the company 's management .",0,75,train
Pharmaceuticals - Poland This brand-new market analysis gives a clear overview of the actual situation and future outlook of the pharmaceutical market in Poland .,0,75,train
"The solution is demonstrated on a tablet developed by Aava Mobile as a multi-window system , which enables the use of several applications simultaneously , for example the viewing of messages and calendar side by side .",0,75,train
He said things will be different when new Finnish nuclear power stations go into operation and the large hydro powered stations of northern Europe have a good year .,0,75,train
"I can say categorically , no , ' Wahlroos was quoted as saying by the paper , when asked about Sampo 's interest in making a bid for RSA .",0,75,train
The secondary antenna can also be used for reception of the high power signal of the radar to calibrate the transmission channels of the radar . '',0,75,train
Cymed 's net sales are expected to amount to EUR 3.5 mn in 2006 .,0,75,train
The recruits who have completed the K-retailer trainee program are qualified to start a career as independent retailers in K-stores .,0,75,train
"The corresponding increase in the share capital , in total EUR 300,00 was registered in the Finnish Trade Register on May 8 , 2008 .",0,75,train
The number of magazine and newspaper readers remained unchanged .,0,75,train
"Nonwovens and specialty papers , made by Ahlstrom , are used in a large variety of everyday products , e.g. in filters , wipes , flooring , labels , and tapes .",0,75,train
"The money will be spent `` on strengthening the company 's competitiveness in the sphere of sawmill products and increasing the volume of wood delivered for processing in Russia , '' the release says .",1,66,train
Sponda will record a profit from the sale of 8.5 mln euro ($ 12.4 mln).,1,66,train
The pipeline is strong .,1,66,train
"`` We reached agreement with the union that flights will continue as normal , '' Finnair spokesman Usko Maatta said .",1,66,train
The company said that it has started to investigate streamlining its operations in order to meet the tightening competition on the mobile phone charger market .,1,66,train
"Kai Tulonen , Chief Technology Officer , SysOpen Digia says : `` We have been using Corporate Phonebook inside SysOpen Digia extensively since last fall , and we have been very satisfied with the results .",1,66,train
"In the fourth quarter of 2009 , Atria 's net loss shrank to EUR 1.2 million from EUR 5.9 million and net sales contracted to EUR 340.4 million from EUR 361.1 million .",1,66,train
Oriola-KD expects its invoicing in 2008 to be higher than the comparable invoicing of 2007 .,1,66,train
YIT says the acquisition is a part of its strategy for expansion in Central and Eastern European markets .,1,66,train
One attractive factor about the tablets for media companies is that they provide a new way of making money .,1,66,train
"We can choose the most efficient , best overall value option for our customers already at the bidding stage .",1,66,train
"Dubai Nokia has announced the launch of `` Comes with Music '' , its ground-breaking service which introduces a new way for people to enjoy music .",1,66,train
"In 2006 , Kone received an order from Aker Yards to supply 43 customised elevators for the very first Genesis cruise ship which is scheduled to be completed in 2009 .",1,66,train
"W+ñrtsil+ñ 's solution has been selected for its low fuel consumption , environmentally sound technology , and global service support .",1,66,train
The energy-efficient data center will be built by combining an effective energy solution with state-of-the-art technology .,1,66,train
"The divestment is in line with the company 's plans to focus on selected growth segments and streamline corporate structure , the company explained .",1,66,train
"Under the terms of the off-take agreement with Talvivaara , Cameco will provide an up-front investment , to a maximum of $ 60 million , to cover the construction cost of the uranium extraction circuit .",1,66,train
At the same time I am delighted by the fact that we were able to accomplish the organization with our own team members .,1,66,train
"ADP News - Nov 18 , 2008 - Finnish AC drives manufacturer Vacon Oyj OMX : VAC1V said today that it had set up new representative offices in Romania and Ukraine to serve the growing markets in eastern and southeastern Europe .",1,66,train
"Biohit and VWR have been in close cooperation for a number of years in the US , where Biohit is one of VWR 's focus suppliers .",1,66,train
"The negotiations were carried out in a constructive manner , and all parties tried to find a solution to the situation .",1,66,train
"As a result , the Russia 's import restrictions on Finnish dairy companies will be canceled on 6 August 2010 .",1,66,train
"Outokumpu of Finland , stainless steel manufacturer , plans to enter into a supply agreement with the Indian Railways .",1,66,train
About Elcoteq Elcoteq SE is a leading electronics manufacturing services ( EMS ) company in the communications technology field .,1,66,train
Mr Kivimeister said John Deer former Timberjack stands to win in the situation : it controls around 60 % of Estonia 's forest machinery market .,1,66,train
"According to Finnish insurance companies Tapiola , Local Insurance Group ( L+ñhivakuutus ) , and Pohjola the two fierce storms at the end of July and in the beginning of August 2010 that felled trees around Finland have speeded up sales of forest insurance .",1,66,train
"Proving that good cellphone design is truly a work of art , the website for the Nokia 6131 provides a colorful canvas for the expression of mobile-inspired sentiments .",1,66,train
"HELSINKI AFX - KCI Konecranes said it has raised its stake in MMH Holdings Inc , the owner of US-based Morris Materials Handling , to 90.9 pct from 74.5 pct .",1,66,train
"The tower it chose to add , due to go into operation in the summer , will increase total capacity to 80 broadsheet or 160 tabloid pages , with the ability to run 32 - and 48-page products side by side .",1,66,train
"The developers of that project predict that once it is completed in April 2009 , Skanssi will attract some 4.5 million visitors annually .",1,66,train
"With the launch of new 3G handsets , Nokia aims to become the winner in China 's 3G market as it did in the 2G market .",1,66,train
The Group aims to increase its net sales and comparable operating profit in 2006 .,1,66,train
The acquisition of Boomeranger Boats Oy is in line with the Done Solutions strategy of developing its business through company acquisitions .,1,66,train
"Compared with the FTSE 100 index , which rose 28.3 points or 0.5 % on the day , this was a relative price change of 2.3 % .",1,66,train
"HELSINKI , Finland , Sept. 18 , 2009 ( GLOBE NEWSWIRE ) -- Ixonos Plc expands the company 's smartphone R&D services and establishes a new next-generation smartphone design unit in connection with Ixonos ' site in Jyvaeskylae .",1,66,train
`` Leipurin is a growing and rapidly internationalizing Group .,1,66,train
"KESKO CORPORATION STOCK EXCHANGE RELEASE 28.02.2008 AT 09.30 1 ( 1 ) Kesko Corporation and Aspo plc today signed an agreement by which Aspo acquires the share capital of Kauko-Telko Ltd , a subsidiary wholly owned by Kesko .",1,66,train
Sales of clothing developed best .,1,66,train
As a result some 20 persons will no longer be needed .,-1,66,train
"Capacity will ease at its Seikku sawmill in Pori and Alholma sawmill in Pietarsaari and result in 60 people being laid off for around six weeks starting mid-May , it said .",-1,66,train
The current reference grade instruments are challenging to operate due to their high price and complexity for routine use .,-1,66,train
More than a third of the original participants dropped out due to nausea and other side effects .,-1,66,train
"`` There 's the issue of thieves stealing them from building sites , '' said Mr Smith .",-1,66,train
Peer Peugeot fell 0.81 pct as its sales rose only 6.3 pct from the same period last year .,-1,66,train
Operating cash flow after investments totalled EUR 61.3 mn compared to EUR 75.3 mn in the corresponding period in 2007 .,-1,66,train
"In the first half of 2008 , the Bank 's operating profit fell to EUR 11.8 mn from EUR 18.9 mn , while net interest income increased to EUR 20.9 mn from EUR 18.8 mn in the first half of 2007 .",-1,66,train
The Finnish daily Kauppalehti surmises that Finnish supplier Rautaruukki has raised its prices above Aker 's comfort zone .,-1,66,train
The company 's previous estimate was for a lower revenue than the year-ago EUR 93.9 million .,-1,66,train
30 November 2009 - Finnish office furniture maker Martela Oyj HEL : MARAS said today that it will make redundant three people and other nine will be laid off permanently from the company 's office staff and factory workers .,-1,66,train
"In the Baltic countries , development of operations and reorganisation continued , and non-recurring items related to the takeover process lowered earnings .",-1,66,train
"National Conciliator Juhani Salonius , who met both parties on Wednesday , said they were too far apart in their views for him to propose mediation .",-1,66,train
"The decision means temporary lay-offs of fixed duration at the company 's Nastola and Jyvaskyla units , in southern and central Finland , respectively .",-1,66,train
Asian traffic declined by 3.4 per cent .,-1,66,train
Stora Enso 's target has been cut to EUR 4.85 from EUR 5.55 and Holmen 's target -- to SEK 135 from SEK 150 .,-1,66,train
"Initially , the company said a maximum of 15 people would be made redundant in the parent company and about 15 in its subsidiaries .",-1,66,train
"Compared with the FTSE 100 index , which rose 94.9 points ( or 1.6 % ) on the day , this was a relative price change of -0.4 % .",-1,66,train
"At the moment , Valio is not worried , but if the ban continues for long , it may become quite a problem .",-1,66,train
They are also upset that some of the machinery and work is taken over to Poland .,-1,66,train
The SeaWind that was en route from the Finnish port of Turku to Stockholm got stuck in ice already around 4 p.m. on Wednesday and the Regal Star 's journey from the Swedish port of Kapellskar to Paldiski in northwestern Estonia was cut short at 2 a.m. on Thursday .,-1,66,train
"Scanfil , a systems supplier and contract manufacturer to the communications sector , will give notice to 20 productional employees , and temporarily lay off 15 employees at the company 's plant in Sievi , in Finland .",-1,66,train
Also construction expenses have gone up in Russia .,-1,66,train
"More than 14,000 customers were left powerless .",-1,66,train
He said he has been losing five families a month to the economy as many make alternative arrangements to save money .,-1,66,train
"Finnish software and hardware developer Elektrobit Oyj HEL : EBG1V , or EB , said today it will temporarily lay off up to 200 people for a maximum of 90 day in Finland , aiming to achieve cost savings of EUR 1.7 million USD 2m in the second half of 2010 .",-1,66,train
"In Finland , Sampo Bank , now part of the Danske Bank group , will lay off staff from the administrative and support functions .",-1,66,train
The airline 's share price closed down slightly at (  x20ac ) 12.51 ( $ 15US .74 ) in Helsinki .,-1,66,train
"Temporary lay-offs , affecting the entire workforce , will also be implemented .",-1,66,train
"In Sweden , there is an oversupply of pharmacies .",-1,66,train
"The workforce will be reduced also in the Amsterdam office , in the Netherlands .",-1,66,train
"Sales at the Tiimari business went down by 8 % to EUR 11.8 million , while Gallerix stores saw 29 % growth to EUR 2 million .",-1,66,train
Incap Furniture is presently negotiating staff cuts .,-1,66,train
"According to Arokarhu , some of the purchases that had been scanned into the cash register computer disappeared when the total sum key was pressed .",-1,66,train
"In the reporting period , EPS stood at EUR0 .07 versus EUR0 .11 .",-1,66,train
RISING costs have forced packaging producer Huhtamaki to axe 90 jobs at its Hampshire manufacturing plant .,-1,66,train
Viking Line has canceled some services .,-1,66,train
Hobby Hall 's sales decrease 26 pct due to implementing a new information system that involved changing in the principal of posting sales .,-1,66,train
Finland-based international machinery rental company Ramirent Plc ( OMX Helsinki : RMR1V ) reported on Friday ( 15 August ) an operating profit of EUR65 .0 m on net sales of EUR342 .9 m for the period January-June 2008 .,0,66,train
"Strong brand visibility nationally and regionally is of primary importance in home sales , vehicle and consumer advertising .",0,66,train
"ALEXANDRIA , Va. , Dec. 22 -- United States Patent no. 7,854,608 , issued on Dec. 21 , was assigned to Outotec Oyj ( Espoo , Finland ) .",0,66,train
The company 's operating profit for 2006 stood at 39.6 mln euro ( $ 57.9 mln ) .,0,66,train
The acquisition is part of Ramirent 's Central and Eastern European growth strategy .,0,66,train
`` They 've already allocated money for the inventory .,0,66,train
"Finnish metal components supplier Componenta on December 26 , 2006 applied for approval with the Turkish Capital Markets Board to launch a mandatory offer for the remaining shares in iron and aluminium castings producer Doktas Dokumculuk .",0,66,train
Poyry is a global expert in consulting and engineering .,0,66,train
The prices of stainless steel also rose in Europe .,0,66,train
Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) reported on Thursday ( 6 November ) an operating loss of EUR1 .3 m on net sales of EUR11 .9 m for the period January to September 2008 .,0,66,train
"Talvivaara Mining Company PLC ( Talvivaara Mining ) ( LSE : TALV ) , a Finland-based nickel mining business , has installed its second production line at its metals recovery plant on June 9 , 2010 .",0,66,train
"The new facility , to be known as Technopolis Pulkovo , will introduce to the Russian market an entirely new concept of creating , operating and growing a commercially-funded science and technology park to support the growth of knowledge-intensive companies .",0,66,train
The oil shale feeder-supply solution will deliver crushed oil shale to the shale oil refinery already in operation as well as to the novel Enefit-280 shale oil technology processing plant .,0,66,train
"The chain has been trying to cut its own costs , pressuring vendors such as fitness equipment manufacturer Precor to slash prices .",0,66,train
"JVC will stop producing DVD players in Brazil : JVC do Brazil , a subsidiary of Japan 's JVC group announced it will stop the production of DVD players in Brazil .",0,66,train
Mobile data transfer is expected to increase explosively in the LTE era .,0,66,train
Finnish fibre-based materials maker Ahlstrom Corp ( HEL : AHL1V ) said today it decided to close down its spunlace composite production line number 23 at Chirnside plant in the UK by the end of March 2011 .,0,66,train
The cooperation with airBaltic is expected to lead to the transfer of Finncomm to the ownership of airBaltic in time .,0,66,train
`` Marimekko aims to expand its distribution network primarily by increasing the number of concept stores and shop-in-shops .,0,66,train
"Simultaneously , Alma Media has purchased a 35 % share of Arena Interactive , a subsidiary of Arena Partners with a focus on mobile solutions development .",0,66,train
"Swiss bank Credit Suisse International will act as an investor in the locomotive manufacturing plant , the Astana administration said .",0,66,train
Jacobs has been supporting Storengy 's investment of developing storage sites since 2006 as owner 's engineer .,0,66,train
City CU Welcomes DART Members DALLAS-City CU welcomes the members of DART FCU as they merge with City CU .,0,66,train
"In Finland , export industry forms a large clientele for the packaging industry .",0,66,train
HELSINKI ( AFX ) - Outokumpu said it has agreed to sell the Hitura nickel mine in Finland to Canadian group Belvedere Resources Ltd for 10 mln eur worth of Belvedere shares .,0,66,train
Delhaize Le Lion has selected the Aldata G.O.L.D. Vocal PDA solution on the Motorola WT4090 PDA terminal .,0,66,train
"According to Ultrascan , with a software acquired from crackers , it has managed to change the mobile phone in a way that the phone was able to get hold of a one-time password sent by a bank via a text message .",0,66,train
The result before taxes was a loss of 25.0 million euros .,0,66,train
It said Comptel delivers reliable provisioning and activation solutions which improve fulfilment processes for operators .,0,66,train
The compnay also said that it would lower the price of development projects by about one third compared with last November .,0,66,train
"In Finland , 71 % of paper and paperboard is reclaimed .",0,66,train
1 April 2011 - Finnish machinery rental company Ramirent Oyj HEL : RMR1V said today it has acquired the assets of sector player Stavebni Doprava a Mechanizace SDM in the Czech Republic for an undisclosed sum .,0,66,train
"Meanwhile , minority shareholders , expecting TeliaSonera to retain the bid , sell shares now .",0,66,train
Basic banking activities continued as normal .,0,66,train
"According to Finnish L+ñnnen Tehtaat 's CEO Matti Karppinen , now that L+ñnnen Tehtaat has sold the majority of its feed and grain business , it will quickly start to look for acquisitions .",0,66,train
"Following the increase , Huhtamaki Oyj 's registered share capital is EUR 358,706,290.00 and the number of shares outstanding is 105,501,850 .",0,66,train
NetCom expects to complete Turbo 3G deployment in these areas this year .,0,66,train
Fiskars will be undertaking community projects throughout the UK and they are also on the lookout for local volunteers who are interested in helping out with the selected restoration projects .,0,66,train
The company 's strength is its Apetit brand .,1,50,train
"In banking , Sampo A was unchanged at 14.24 eur and Nordea rose 0.42 pct to 9.51 eur .",1,50,train
18 January 2010 - Finnish IT consultancy Trainers ' House Oyj HEL : TRH1V said last Friday it resolved to issue a EUR5m hybrid bond to domestic investors in a bid to strengthen its capital structure .,1,50,train
About Nokia Nokia is a pioneer in mobile telecommunications and the world 's leading maker of mobile devices .,1,50,train
It delivers a different user experience and enables us to widen the market we can address . '',1,50,train
`` Ixonos has a rich heritage in developing leadership experiences in the smartphone segment .,1,50,train
"( Filippova ) A trilateral agreement on investment in the construction of a technology park in St Petersburg was to have been signed in the course of the forum , Days of the Russian Economy , that opened in Helsinki today .",1,50,train
"Jawad Williams scored 23 points in an impressive debut for Jerusalem , with Jason Rich adding 18 and Yuval Naimi chipping in with 16 points for Hapoel , which visits the yellow-and-blue next week .",1,50,train
"Finnish GeoSentric , a developer and provider of solutions , products , and technologies for location based services , has preliminary agreed on a EUR 6mn short-term funding with its leading investor .",1,50,train
"`` Lidskoe Pivo 's investment program foresees the integrated modernization of production , updating transport and logistics infrastructure and developing new marketing instruments , '' Mikshis said .",1,50,train
The company 's advantage in pricing can be seen in the significantly lower prices offered by the new unmanned stations .,1,50,train
Other carriers and handset makers spin it as a positive event that will raise interest for higher-end phones and pricier data plans .,1,50,train
"The antibody , given at repeated doses of up to 8 mg-kg , was generally well tolerated , and the pharmacokinetic characteristics of BTT-1023 in psoriasis patients were consistent with those observed in a previously completed study in rheumatoid arthritis RA patients .",1,50,train
"is planning to expand its product portfolio in the harbor segment , chief executive Pekka Lundmark told Financial Times Deutschland .",1,50,train
Both loans will be used to finance strategic investments such as shopping center redevelopment projects and refinancing of maturing debt .,1,50,train
He also mentions that this improvement to the service follows the recent expansion of the Finnlines service from Bilbao via Antwerp and Helsinki and from Hull via Helsinki to St. Petersburg .,1,50,train
"The terms of the financing were approved by the Annual General Meeting of the Company held on June 30 , 2010 .",1,50,train
Singapore in May 2011 1 July 2010 - Finnish air carrier Finnair Oyj ( HEL : FIA1S ) said today it will open a daily route to Singapore on 30 May 2011 as part of its growth strategy in Asia .,1,50,train
It is the most awkward thing to use if you 're holding the phone with one hand .,-1,50,train
Possible personnel reductions concern approximately 104 people .,-1,50,train
Finnish-Swedish Stora Enso does not understand the decision issued by a federal judge in Brazil concerning Stora Enso 's associated pulp company Veracel .,-1,50,train
Bosse added that Trygvesta does not have the financial strength to acquire the entire unit .,-1,50,train
"At present , the trade mark Pit-Produkt is little-known outside the North-West of Russia .",-1,50,train
They will cover all Forest Industry 's units and employees in Finland and concern temporary and permanent lay-offs .,-1,50,train
"The number of permanent reductions of clerical workers is 22 employees , of which 19 in Finland .",-1,50,train
A tinyurl link takes users to a scamming site promising that users can earn thousands of dollars by becoming a Google ( NASDAQ : GOOG ) Cash advertiser .,-1,50,train
Finnish industrial group Ruukki Group has brought counter action against Finnish metal company Rautaruukki in the dispute concerning the names of the companies .,-1,50,train
One of the challenges in the oil production in the North Sea is scale formation that can plug pipelines and halt production .,-1,50,train
"In Finland , media group Talentum will start personnel negotiations to cut staff in parent company Talentum and publishing unit Talentum media .",-1,50,train
The company decided at the end of 2008 to temporarily shut down its ammonia plant in Billingham and extend the maintenance period at its Ince facility .,-1,50,train
"( ADP News ) - Jan 27 , 2009 - Finnish industrial machinery company Vaahto Group Ltd Oyj ( HEL : WAT1S ) said today that its subsidiary Vaahto Ltd would cut 15 jobs in Finland .",-1,50,train
Last year 's third quarter result had been burdened by costs stemming from restructuring in the US .,-1,50,train
"Finnish soapstone processing and fireplaces maker Tulikivi Oyj said on February 26 , 2007 it would cut less than 20 jobs from its fireplace sales organization , production facilities and its subsidiary Kermansavi Oy .",-1,50,train
The union filed a grievance over the company 's overtime assignment policies .,-1,50,train
"`` This is super nasty , '' said Eric Schultze , chief technology officer at Shavlik Technologies LLC , a St. Paul , Minn.-based maker of patch management tools .",-1,50,train
"Cuts equivalent to the costs of about 35-45 employees are the target , the company said .",-1,50,train
"Viking Line has also been forced to alter its timetable so that ferries traveling from Stockholm to Helsinki , Finland , only depart at night .",0,50,train
"Previously , the company also delivered about 70 % of the steel used in Oasis of the Seas , Allure of the Seas ' sister ship completed last year .",0,50,train
BG Crane has a strong customer base in the on-road load handling and related installation and service businesses .,0,50,train
"TeliaSonera s subsidiary , the mobile operator EMT in Estonia , has created a world s first mobile identification service which makes it possible to vote via a mobile phone .",0,50,train
The venture recently agreed to buy Motorola 's wireless networks business for $ 1.2 billion and to deploy LightSquared 's national 4G network .,0,50,train
"Biohit , Inc. , has expanded its mLINE Family of Pipettors with the addition of the NEW 1-10 ml volume range .",0,50,train
In 2005 Cargotec 's net sales exceeded EUR 2.3 billion .,0,50,train
"The business goals for 2009 will realize with the temporary lay-offs carried out in the summer of 2009 , and with other savings measures .",0,50,train
Finnish food industry companies are interested in the opportunities provided by Ukraine .,0,50,train
We are also pleased to welcome the new employees to Tieto . ',0,50,train
"Now , Nokia has announced the launch of Bicycle Charger Kit that is compatible with all Nokia phones that have a 2 mm charging interface .",0,50,train
All other charges were dismissed .,0,50,train
"To choose BasWare as the tools for our Financial Service seemed like a natural continuation of our cooperation '' , says Tommi Leskinen , Financial Applications Manager , Neste Oil Corporation .",0,50,train
"As of August 2008 , Glaston 's North Asian sales and service region is upgraded to a new market area , North Asia .",0,50,train
